0.100289,0.156291,0.223087,0.320485,0.199849, signal: 1
0.100289,0.156291,0.223087,0.320485,0.199849, signal: 1
0.100289,0.156291,0.223087,0.320485,0.199849, signal: 1
0.100289,0.156291,0.223087,0.320485,0.199849, signal: 1
0.100289,0.156291,0.223087,0.320485,0.199849, signal: 1
0.100289,0.156291,0.223087,0.320485,0.199849, signal: 1
0.100289,0.156291,0.223087,0.320485,0.199849, signal: 1
0.100289,0.156291,0.223087,0.320485,0.199849, signal: 1
0.100289,0.156291,0.223087,0.320485,0.199849, signal: 1
0.100289,0.156291,0.223087,0.320485,0.199849, signal: 1
0.100289,0.156291,0.223087,0.320485,0.199849, signal: 1
0.100289,0.156291,0.223087,0.320485,0.199849, signal: 1
0.100289,0.156291,0.223087,0.320485,0.199849, signal: 1
0.100289,0.156291,0.223087,0.320485,0.199849, signal: 1
0.100289,0.156291,0.223087,0.320485,0.199849, signal: 1
0.100289,0.156291,0.223087,0.320485,0.199849, signal: 1
0.100289,0.156291,0.223087,0.320485,0.199849, signal: 1
0.100289,0.156291,0.223087,0.320485,0.199849, signal: 1
0.212218,0.746403,0.795154,0.151839,0.960566, signal: 1
0.212218,0.746403,0.795154,0.151839,0.960566, signal: 1
0.212218,0.746403,0.795154,0.151839,0.960566, signal: 1
0.212218,0.746403,0.795154,0.151839,0.960566, signal: 1
0.212218,0.746403,0.795154,0.151839,0.960566, signal: 1
0.212218,0.746403,0.795154,0.151839,0.960566, signal: 1
0.212218,0.746403,0.795154,0.151839,0.960566, signal: 1
0.212218,0.746403,0.795154,0.151839,0.960566, signal: 1
0.212218,0.746403,0.795154,0.151839,0.960566, signal: 1
0.212218,0.746403,0.795154,0.151839,0.960566, signal: 1
0.212218,0.746403,0.795154,0.151839,0.960566, signal: 1
0.212218,0.746403,0.795154,0.151839,0.960566, signal: 1
0.212218,0.746403,0.795154,0.151839,0.960566, signal: 1
0.212218,0.746403,0.795154,0.151839,0.960566, signal: 1
0.212218,0.746403,0.795154,0.151839,0.960566, signal: 1
0.212218,0.746403,0.795154,0.151839,0.960566, signal: 1
0.212218,0.746403,0.795154,0.151839,0.960566, signal: 1
0.212218,0.746403,0.795154,0.151839,0.960566, signal: 1
0.212218,0.746403,0.795154,0.151839,0.960566, signal: 1
0.212218,0.746403,0.795154,0.151839,0.960566, signal: 1
0.212218,0.746403,0.795154,0.151839,0.960566, signal: 1
0.212218,0.746403,0.795154,0.151839,0.960566, signal: 1
0.212218,0.746403,0.795154,0.151839,0.960566, signal: 1
0.212218,0.746403,0.795154,0.151839,0.960566, signal: 1
0.212218,0.746403,0.795154,0.151839,0.960566, signal: 1
0.212218,0.746403,0.795154,0.151839,0.960566, signal: 1
0.212218,0.746403,0.795154,0.151839,0.960566, signal: 1
0.212218,0.746403,0.795154,0.151839,0.960566, signal: 1
0.212218,0.746403,0.795154,0.151839,0.960566, signal: 1
0.212218,0.746403,0.795154,0.151839,0.960566, signal: 1
0.212218,0.746403,0.795154,0.151839,0.960566, signal: 1
0.212218,0.746403,0.795154,0.151839,0.960566, signal: 1
0.212218,0.746403,0.795154,0.151839,0.960566, signal: 1
0.212218,0.746403,0.795154,0.151839,0.960566, signal: 1
0.212218,0.746403,0.795154,0.151839,0.960566, signal: 1
0.212218,0.746403,0.795154,0.151839,0.960566, signal: 1
0.212218,0.746403,0.795154,0.151839,0.960566, signal: 1
0.212218,0.746403,0.795154,0.151839,0.960566, signal: 1
0.212218,0.746403,0.795154,0.151839,0.960566, signal: 1
0.212218,0.746403,0.795154,0.151839,0.960566, signal: 1
0.212218,0.746403,0.795154,0.151839,0.960566, signal: 1
0.212218,0.746403,0.795154,0.151839,0.960566, signal: 1
0.212218,0.746403,0.795154,0.151839,0.960566, signal: 1
0.212218,0.746403,0.795154,0.151839,0.960566, signal: 1
0.212218,0.746403,0.795154,0.151839,0.960566, signal: 1
0.212218,0.746403,0.795154,0.151839,0.960566, signal: 1
0.212218,0.746403,0.795154,0.151839,0.960566, signal: 1
0.212218,0.746403,0.795154,0.151839,0.960566, signal: 1
0.212218,0.746403,0.187332,0.151839,0.960566, signal: 1
0.212218,0.746403,0.187332,0.216845,0.960566, signal: 1
0.253217,0.746403,0.187332,0.216845,0.960566, signal: 1
0.253217,0.746403,0.187332,0.216845,0.185636, signal: 1
0.253217,0.15697,0.187332,0.216845,0.185636, signal: 1
0.253217,0.15697,0.187332,0.216845,0.185636, signal: 1
0.253217,0.15697,0.187332,0.216845,0.185636, signal: 1
0.253217,0.15697,0.187332,0.216845,0.185636, signal: 1
0.253217,0.15697,0.187332,0.216845,0.185636, signal: 1
0.253217,0.15697,0.187332,0.216845,0.185636, signal: 1
0.253217,0.15697,0.187332,0.216845,0.185636, signal: 1
0.253217,0.15697,0.187332,0.216845,0.185636, signal: 1
0.253217,0.15697,0.187332,0.216845,0.185636, signal: 1
0.253217,0.15697,0.187332,0.216845,0.185636, signal: 1
0.253217,0.15697,0.187332,0.216845,0.185636, signal: 1
0.253217,0.15697,0.187332,0.216845,0.185636, signal: 1
0.253217,0.15697,0.187332,0.216845,0.185636, signal: 1
0.253217,0.15697,0.187332,0.216845,0.185636, signal: 1
0.253217,0.15697,0.187332,0.216845,0.185636, signal: 1
0.253217,0.15697,0.187332,0.216845,0.185636, signal: 1
0.253217,0.15697,0.187332,0.216845,0.185636, signal: 1
0.253217,0.15697,0.187332,0.216845,0.185636, signal: 1
0.253217,0.15697,0.187332,0.216845,0.185636, signal: 1
0.253217,0.15697,0.187332,0.216845,0.185636, signal: 1
0.253217,0.15697,0.187332,0.216845,0.185636, signal: 1
0.253217,0.15697,0.187332,0.216845,0.185636, signal: 1
0.253217,0.15697,0.187332,0.216845,0.185636, signal: 1
0.253217,0.15697,0.187332,0.216845,0.185636, signal: 1
0.253217,0.15697,0.187332,0.216845,0.185636, signal: 1
0.253217,0.15697,0.187332,0.216845,0.185636, signal: 1
0.253217,0.15697,0.187332,0.216845,0.185636, signal: 1
0.253217,0.15697,0.187332,0.216845,0.185636, signal: 1
0.253217,0.15697,0.187332,0.216845,0.185636, signal: 1
0.253217,0.15697,0.187332,0.216845,0.185636, signal: 1
0.253217,0.15697,0.187332,0.216845,0.185636, signal: 1
0.253217,0.15697,0.187332,0.216845,0.185636, signal: 1
0.253217,0.15697,0.187332,0.216845,0.185636, signal: 1
0.253217,0.15697,0.187332,0.216845,0.185636, signal: 1
0.253217,0.15697,0.187332,0.216845,0.185636, signal: 1
0.253217,0.15697,0.187332,0.216845,0.185636, signal: 1
0.253217,0.15697,0.187332,0.216845,0.185636, signal: 1
0.253217,0.15697,0.187332,0.216845,0.185636, signal: 1
0.253217,0.15697,0.187332,0.216845,0.185636, signal: 1
0.253217,0.15697,0.187332,0.216845,0.185636, signal: 1
0.253217,0.15697,0.187332,0.216845,0.185636, signal: 1
0.253217,0.15697,0.187332,0.216845,0.185636, signal: 1
0.253217,0.15697,0.187332,0.216845,0.185636, signal: 1
0.253217,0.15697,0.187332,0.216845,0.185636, signal: 1
0.253217,0.15697,0.187332,0.216845,0.185636, signal: 1
0.253217,0.15697,0.187332,0.216845,0.185636, signal: 1
0.253217,0.15697,0.187332,0.216845,0.185636, signal: 1
0.253217,0.15697,0.187332,0.216845,0.185636, signal: 1
0.253217,0.15697,0.187332,0.216845,0.185636, signal: 1
0.253217,0.15697,0.187332,0.216845,0.185636, signal: 1
0.253217,0.15697,0.187332,0.216845,0.185636, signal: 1
0.253217,0.15697,0.187332,0.216845,0.185636, signal: 1
